Reactive.Time;Time span;Living Room Light (100W) [var];Kitchen Light (100W) [var];Cellar Light (200W) [var];Bathroom Light (100W) [var];Bathroom Mirror Light 10 W (LED) [var];Bedroom Light (200W) [var];Egg Cooker / Russell Hobbs 14048-56 Stylo [var];Juicer / Moulinex Vitafruit [var];Kitchen radio / AEG KRC 4323 CD [var];Single Stove Plate [var];Nespresso Coffee Machine, Single Cup [var];Food Slicer / DOMO Schneidemaschine DO521S [var];Toaster Salco MT 400 [var];Electric Kettle / Petra WK288 1.5L [var];AEG PN 2200 RX 4935365097 [var];Hand-held Circular Saw / Bosch PKS 46 [var];Skil 4270 [var];Polishing Machine / Flex L 602 VR [var];Hedge Trimmer / Bosch AHS 550-24 ST [var];Atika LH 2500 G [var];Lawn Mower / Sabo 32-EL [var];Energy Saving Lamp / EL-REF 11 E27 [var];CD/DVD Player / Philips DVDR 725 H [var];TV Medion MD20123_DE_A [var];SAT Receiver / Kathrein UFS913 [var];Miele DG 1450 [var];Handmixer / Phillips Robust HR 1581 [var];Extractor Hood / Miele DA 429-4 [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power [var];Microwave / Panasonic NN 5259 [var];Dishwasher NEFF SD6P1F (2011) [var];Laptop Sony Vaio SVE151G11M [var];Steam Iron / Phillips GC 4410 [var];Washing Machine / Bosch WAE 28143 [var];AEG NM 2701 Premium [var];Hair Dryer Braun Silencio 1250 [var];Canister vacuum cleaner / Siemens VS 06 G 1831 [var];Siemens Kl 20 LA 65 (A+) [var];Electric Razor Braun Cruzer 5 [var];Electric Toothbrush Dondodent Professional Clean [var];Router O2 Box 6431 [var];
53;00:53:00;0;0;0;0;0;0;0;0;0,337288003229134;-24,8040360655738;0;0;0;0;0;0;0;0;0;0;0;0;0,2710604999842897;-49,8106475409836;0,33704819046987244;0;0;0;0;2,9304025998429513;-139,391959016393;-23,4501754098361;0;0;0;0;0;0;-0,227673278688525;-4,17003360655738;-9,95073016393443;
54;00:54:00;0;0;0;0;0;0;0;0;0,33749918151471475;-24,8040360655738;0;0;0;0;0;0;0;0;0;0;0;0;0,2716277973381691;-49,8106475409836;0,3371150592416797;0;0;0;0;2,9305671625596337;-139,004081967213;-23,4501754098361;0;0;0;0;0;0;-0,227673278688525;-4,17003360655738;-9,95073016393443;
55;00:55:00;0;0;0;0;0;0;0;0;0,33797263396220145;-24,8040360655738;0;0;0;0;0;0;0;0;0;0;0;0;0,2717606143580898;-49,8106475409836;0,3371285493179465;0;0;0;0;2,932147892507183;-139,004081967213;-23,4303655737705;0;0;0;0;0;0;-0,227673278688525;-4,17003360655738;-9,95073016393443;
56;00:56:00;0;0;0;0;0;0;0;0;0,33804462706606453;-24,8040360655738;0;0;0;0;0;0;0;0;0;0;0;0;0,2719011810635388;-49,8106475409836;0,33728292292032125;0;0;0;0;2,9346110855251917;-139,004081967213;-23,4303655737705;0;0;0;0;0;0;-0,227673278688525;-4,17003360655738;-9,95073016393443;
57;00:57:00;0;0;0;0;0;0;0;0;0,3395112616776906;-24,8040360655738;0;0;0;0;0;0;0;0;0;0;0;0;0,2719767152375604;-49,8106475409836;0,3372847483249218;0;0;0;0;2,9351214731954522;-136,221;-23,4156459016393;0;0;0;0;0;0;-0,227673278688525;-4,17003360655738;-9,95073016393443;
58;00:58:00;0;0;0;0;0;0;0;0;0,33966034517959165;-24,8040360655738;0;0;0;0;0;0;0;0;0;0;0;0;0,2720470068798094;-49,8106475409836;0,3381373434097135;0;0;0;0;2,935259798372252;-136,221;-23,4156459016393;0;0;0;0;0;0;-0,227673278688525;-4,17003360655738;-9,95073016393443;
59;00:59:00;0;0;0;0;0;0;0;0;0,33984586433335345;-24,8040360655738;0;0;0;0;0;0;0;0;0;0;0;0;0,2722634913199796;-49,8106475409836;0,33820218305745725;0;0;0;0;2,935857374768437;-134,996655737705;-23,3003245901639;0;0;0;0;0;0;-0,227673278688525;-4,17003360655738;-9,95073016393443;
60;01:00:00;0;0;0;0;0;0;0;0;0,339932361951788;-24,8040360655738;0;0;0;0;0;0;0;0;0;0;0;0;0,2723908971279502;-49,8106475409836;0,33853413347884687;0;0;0;0;2,9369418561876777;-134,996655737705;-23,3003245901639;0;0;0;0;0;0;-0,227673278688525;-4,17003360655738;-9,95073016393443;
61;01:01:00;0;0;0;0;0;0;0;0;0,3403853485832938;-24,8040360655738;0;0;0;0;0;0;0;0;0;0;0;0;0,2730075256302803;-49,8022803278688;0,3385724531577463;0;0;0;0;2,9414537793367526;-134,055737704918;-23,2835114754098;0;0;0;0;0;0;-0,227673278688525;-4,17003360655738;-9,95073016393443;
62;01:02:00;0;0;0;0;0;0;0;0;0,3407414297861144;-24,8040360655738;0;0;0;0;0;0;0;0;0;0;0;0;0,27316269846531904;-49,8022803278688;0,33913753081918535;0;0;0;0;2,943466639326334;-134,055737704918;-23,2835114754098;0;0;0;0;0;0;-0,227673278688525;-4,17003360655738;-9,95073016393443;
63;01:03:00;0;0;0;0;0;0;0;0;0,34077749568620896;-24,8040360655738;0;0;0;0;0;0;0;0;0;0;0;0;0,2734534502217989;-49,8022803278688;0,3391787376589518;0;0;0;0;2,9436693061360475;-134,04;-23,1717836065574;0;0;0;0;0;0;-0,227673278688525;-4,17003360655738;-9,95073016393443;
64;01:04:00;0;0;0;0;0;0;0;0;0,3411919423454875;-24,8040360655738;0;0;0;0;0;0;0;0;0;0;0;0;0,27352033910046475;-49,8022803278688;0,3393081366868837;0;0;0;0;2,944449240367639;-134,04;-23,1717836065574;0;0;0;0;0;0;-0,227673278688525;-4,17003360655738;-9,95073016393443;
65;01:05:00;0;0;0;0;0;0;0;0;0,34124824389882374;-24,6062418032787;0;0;0;0;0;0;0;0;0;0;0;0;0,27380157491187784;-49,8022803278688;0,33979352517202727;0;0;0;0;2,9486294772586774;-110,786073770492;-23,1491655737705;0;0;0;0;0;0;-0,227673278688525;-4,17003360655738;-9,95073016393443;
66;01:06:00;0;0;0;0;0;0;0;0;0,341845474287219;-24,6062418032787;0;0;0;0;0;0;0;0;0;0;0;0;0,27401064374268697;-49,8022803278688;0,3402821411377144;0;0;0;0;2,9489154739907373;-110,786073770492;-23,1491655737705;0;0;0;0;0;0;-0,227673278688525;-4,17003360655738;-9,95073016393443;
67;01:07:00;0;0;0;0;0;0;0;0;0,34199427048825265;-24,6062418032787;0;0;0;0;0;0;0;0;0;0;0;0;0,27410613604957834;-49,8022803278688;0,34062643526410813;0;0;0;0;2,9512830721319667;-110,786073770492;-23,1446295081967;0;0;0;0;0;0;-0,227673278688525;-4,17003360655738;-9,95073016393443;
68;01:08:00;0;0;0;0;0;0;0;0;0,34207606601217105;-24,6062418032787;0;0;0;0;0;0;0;0;0;0;0;0;0,27434911638032455;-49,8022803278688;0,34078497559003096;0;0;0;0;2,951291661155592;-106,531870491803;-23,1446295081967;0;0;0;0;0;0;-0,227673278688525;-4,17003360655738;-9,95073016393443;
69;01:09:00;0;0;0;0;0;0;0;0;0,3429156429609593;-24,6062418032787;0;0;0;0;0;0;0;0;0;0;0;0;0,27467369720463414;-49,8022803278688;0,34201083516954983;0;0;0;0;2,951439546926826;-106,531870491803;-23,1371934426229;0;0;0;0;0;0;-0,227673278688525;-4,17003360655738;-9,95073016393443;
70;01:10:00;0;0;0;0;0;0;0;0;0,3434048107205494;-24,6062418032787;0;0;0;0;0;0;0;0;0;0;0;0;0,27469513646211263;-49,8022803278688;0,34220322175885765;0;0;0;0;2,9519455769750182;-101,381898360656;-23,1371934426229;0;0;0;0;0;0;-0,227673278688525;-4,17003360655738;-9,95073016393443;
71;01:11:00;0;0;0;0;0;0;0;0;0,3434718414639958;-24,6062418032787;0;0;0;0;0;0;0;0;0;0;0;0;0,2750442266280604;-49,8022803278688;0,3425732470884567;0;0;0;0;2,952043031201619;-101,381898360656;-23,1048639344262;0;0;0;0;0;0;-0,227673278688525;-4,17003360655738;-9,95073016393443;
72;01:12:00;0;0;0;0;0;0;0;0;0,3435114249373394;-24,6062418032787;0;0;0;0;0;0;0;0;0;0;0;0;0,27504947366154203;-49,8022803278688;0,342968088008102;0;0;0;0;2,955432531253772;-92,913831147541;-23,1048639344262;0;0;0;0;0;0;-0,227673278688525;-4,17003360655738;-9,95073016393443;
73;01:13:00;0;0;0;0;0;0;0;0;0,34472574468644746;-24,6062418032787;0;0;0;0;0;0;0;0;0;0;0;0;0,2754377238365702;-49,8022803278688;0,3430779152555547;0;0;0;0;2,9560041352923427;-92,913831147541;-23,0902360655738;0;0;0;0;0;0;-0,227673278688525;-4,17003360655738;-9,95073016393443;
74;01:14:00;0;0;0;0;0;0;0;0;0,34477882724728987;-24,6062418032787;0;0;0;0;0;0;0;0;0;0;0;0;0,2756165115558681;-49,8022803278688;0,3432276457370287;0;0;0;0;2,961494774812064;-92,2941557377049;-23,0902360655738;0;0;0;0;0;0;-0,227673278688525;-4,17003360655738;-9,95073016393443;
75;01:15:00;0;0;0;0;0;0;0;0;0,344829857684637;-24,6062418032787;0;0;0;0;0;0;0;0;0;0;0;0;0,27589666596826107;-49,8022803278688;0,3432380419782855;0;0;0;0;2,9625510746628225;-92,2941557377049;-22,8715590163934;0;0;0;0;0;0;-0,227673278688525;-4,17003360655738;-9,95073016393443;
76;01:16:00;0;0;0;0;0;0;0;0;0,3454703862677572;-24,6062418032787;0;0;0;0;0;0;0;0;0;0;0;0;0,27640812879116167;-49,8022803278688;0,3434813469685017;0;0;0;0;2,963464018610912;-91,4662918032787;-22,8715590163934;0;0;0;0;0;0;-0,227673278688525;-4,17003360655738;-9,95073016393443;
77;01:17:00;0;0;0;0;0;0;0;0;0,34560641889801946;-24,6062418032787;0;0;0;0;0;0;0;0;0;0;0;0;0,2768865817255506;-49,8022803278688;0,34373593245282735;0;0;0;0;2,9733929674101063;-91,4662918032787;-22,8692491803279;0;0;0;0;0;0;-0,227673278688525;-4,17003360655738;-9,95073016393443;
78;01:18:00;0;0;0;0;0;0;0;0;0,34585754315482864;-24,6062418032787;0;0;0;0;0;0;0;0;0;0;0;0;0,2769008815859281;-49,8022803278688;0,3449368408049664;0;0;0;0;2,9787668601176254;-91,2574475409836;-22,8692491803279;0;0;0;0;0;0;-0,227673278688525;-4,17003360655738;-9,95073016393443;
79;01:19:00;0;0;0;0;0;0;0;0;0,345879619203698;-24,5805278688525;0;0;0;0;0;0;0;0;0;0;0;0;0,2769136502688442;-49,8022803278688;0,34527386221197187;0;0;0;0;2,9821600226970655;-91,2574475409836;-22,8204262295082;0;0;0;0;0;0;-0,227673278688525;-4,17003360655738;-9,95073016393443;
80;01:20:00;0;0;0;0;0;0;0;0;0,3465229246650966;-24,5805278688525;0;0;0;0;0;0;0;0;0;0;0;0;0,2772750357356626;-49,8022803278688;0,3454636652232376;0;0;0;0;2,9842102592583726;-90,8011229508197;-22,8204262295082;0;0;0;0;0;0;-0,227673278688525;-4,17003360655738;-9,95073016393443;
81;01:21:00;0;0;0;0;0;0;0;0;0,34657229112826426;-24,5805278688525;0;0;0;0;0;0;0;0;0;0;0;0;0,2776041983711381;-49,8014147540984;0,3456579569155368;0;0;0;0;2,9852611983054014;-90,8011229508197;-22,797631147541;0;0;0;0;0;0;-0,227673278688525;-4,17003360655738;-9,95073016393443;
82;01:22:00;0;0;0;0;0;0;0;0;0,3467718341919221;-24,5805278688525;0;0;0;0;0;0;0;0;0;0;0;0;0,2778244921026721;-49,8014147540984;0,3459499824802936;0;0;0;0;2,987240504709326;-90,5416508196721;-22,797631147541;0;0;0;0;0;0;-0,227673278688525;-4,17003360655738;-9,95073016393443;
83;01:23:00;0;0;0;0;0;0;0;0;0,3468668508978744;-24,5805278688525;0;0;0;0;0;0;0;0;0;0;0;0;0,2778832548501829;-49,8014147540984;0,3462483252154152;0;0;0;0;2,9875742645923067;-90,5416508196721;-22,7972016393443;0;0;0;0;0;0;-0,227673278688525;-4,17003360655738;-9,95073016393443;
84;01:24:00;0;0;0;0;0;0;0;0;0,34690084106884866;-24,5805278688525;0;0;0;0;0;0;0;0;0;0;0;0;0,27793513988440816;-49,8014147540984;0,3464744067678007;0;0;0;0;2,9884258365447613;-89,7245590163935;-22,7972016393443;0;0;0;0;0;0;-0,227673278688525;-4,17003360655738;-9,95073016393443;
85;01:25:00;0;0;0;0;0;0;0;0;0,3469257575977057;-24,5805278688525;0;0;0;0;0;0;0;0;0;0;0;0;0,2782251789526687;-49,8014147540984;0,3466632973412723;0;0;0;0;2,988743255084186;-89,7245590163935;-22,7907508196721;0;0;0;0;0;0;-0,227673278688525;-4,17003360655738;-9,95073016393443;
86;01:26:00;0;0;0;0;0;0;0;0;0,34696177757772845;-24,5805278688525;0;0;0;0;0;0;0;0;0;0;0;0;0,27828787193248333;-49,8014147540984;0,34670026681514315;0;0;0;0;2,989908879376299;-88,9557557377049;-22,7907508196721;0;0;0;0;0;0;-0,227673278688525;-4,17003360655738;-9,95073016393443;
87;01:27:00;0;0;0;0;0;0;0;0;0,3473165686002758;-24,5805278688525;0;0;0;0;0;0;0;0;0;0;0;0;0,2785123499637838;-49,8014147540984;0,3472362803724104;0;0;0;0;2,9901637376961223;-88,9557557377049;-22,7387344262295;0;0;0;0;0;0;-0,227673278688525;-4,16741524590164;-9,95073016393443;
88;01:28:00;0;0;0;0;0;0;0;0;0,3476158907386243;-24,5805278688525;0;0;0;0;0;0;0;0;0;0;0;0;0,2785671568802063;-49,8014147540984;0,3474462201102209;0;0;0;0;2,993121826493119;-88,9557557377049;-22,7387344262295;0;0;0;0;0;0;-0,227673278688525;-4,16741524590164;-9,95073016393443;
89;01:29:00;0;0;0;0;0;0;0;0;0,34782386784402036;-24,4286327868852;0;0;0;0;0;0;0;0;0;0;0;0;0,278586754154863;-49,8014147540984;0,3476993516779307;0;0;0;0;2,9936188082679696;-86,3719245901639;-22,7290147540984;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,95073016393443;
90;01:30:00;0;0;0;0;0;0;0;0;0,34785612793010645;-24,4286327868852;0;0;0;0;0;0;0;0;0;0;0;0;0,27872256410927093;-49,8014147540984;0,34773818117349503;0;0;0;0;2,9973394408687426;-86,3719245901639;-22,7290147540984;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,95073016393443;
91;01:31:00;0;0;0;0;0;0;0;0;0,3480444455179269;-24,4286327868852;0;0;0;0;0;0;0;0;0;0;0;0;0,2787281680080185;-49,8014147540984;0,3478761243015407;0;0;0;0;3,000451050503407;-82,5451409836066;-22,6229344262295;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,95073016393443;
92;01:32:00;0;0;0;0;0;0;0;0;0,34807292646635113;-24,4286327868852;0;0;0;0;0;0;0;0;0;0;0;0;0,2788240136078252;-49,8014147540984;0,34788176870070353;0;0;0;0;3,0005895366524937;-82,5451409836066;-22,615362295082;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,95073016393443;
93;01:33:00;0;0;0;0;0;0;0;0;0,34827947363561085;-24,4286327868852;0;0;0;0;0;0;0;0;0;0;0;0;0,27899357026475863;-49,8014147540984;0,3480322061964509;0;0;0;0;3,001552647244909;-82,4084229508197;-22,5716639344262;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,95073016393443;
94;01:34:00;0;0;0;0;0;0;0;0;0,3487492096917108;-24,4286327868852;0;0;0;0;0;0;0;0;0;0;0;0;0,27903890621341515;-49,8014147540984;0,3480505081389071;0;0;0;0;3,0017172140200636;-82,4084229508197;-22,5716639344262;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,95073016393443;
95;01:35:00;0;0;0;0;0;0;0;0;0,3488550168969761;-24,4286327868852;0;0;0;0;0;0;0;0;0;0;0;0;0,27909903552227944;-49,8014147540984;0,34805692781302233;0;0;0;0;3,0065219103414216;-82,4084229508197;-22,5630327868853;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,95073016393443;
96;01:36:00;0;0;0;0;0;0;0;0;0,3490566213136776;-24,4286327868852;0;0;0;0;0;0;0;0;0;0;0;0;0,27914218286238307;-49,8014147540984;0,3480660799080968;0;0;0;0;3,007049704929268;-82,1250360655738;-22,5630327868853;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,95073016393443;
97;01:37:00;0;0;0;0;0;0;0;0;0,3491023759887171;-24,4286327868852;0;0;0;0;0;0;0;0;0;0;0;0;0,27928425411903673;-49,8014147540984;0,34830402630927326;0;0;0;0;3,010554896562818;-82,1250360655738;-22,4145983606557;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,95073016393443;
98;01:38:00;0;0;0;0;0;0;0;0;0,34933387370043534;-24,4286327868852;0;0;0;0;0;0;0;0;0;0;0;0;0,2793407865440355;-49,8014147540984;0,3484335923339683;0;0;0;0;3,0112652132276123;-81,1782868852459;-22,4145983606557;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,95073016393443;
99;01:39:00;0;0;0;0;0;0;0;0;0,34951616887724307;-24,4286327868852;0;0;0;0;0;0;0;0;0;0;0;0;0,27968638514661043;-49,8014147540984;0,3485454607350151;0;0;0;0;3,0134878509887124;-81,1782868852459;-22,4107573770492;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,95073016393443;
100;01:40:00;0;0;0;0;0;0;0;0;0,34953481260318103;-24,4286327868852;0;0;0;0;0;0;0;0;0;0;0;0;0,28010620279257015;-49,8014147540984;0,34855175815397654;0;0;0;0;3,0146120689716067;-80,9560934426229;-22,4107573770492;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,95073016393443;
101;01:41:00;0;0;0;0;0;0;0;0;0,3496980359640981;-24,4286327868852;0;0;0;0;0;0;0;0;0;0;0;0;0,2801094189441561;-49,8014147540984;0,34865383999799204;0;0;0;0;3,020006226310791;-80,9560934426229;-22,3556590163934;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,95073016393443;
102;01:42:00;0;0;0;0;0;0;0;0;0,3499614400412507;-24,4286327868852;0;0;0;0;0;0;0;0;0;0;0;0;0,28024174183544753;-49,8014147540984;0,3488824693635371;0;0;0;0;3,020091889438038;-80,9560934426229;-22,3556590163934;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,95073016393443;
103;01:43:00;0;0;0;0;0;0;0;0;0,34997796086745353;-24,4286327868852;0;0;0;0;0;0;0;0;0;0;0;0;0,28031455919581916;-49,7987213114754;0,34898598294172295;0;0;0;0;3,0208572106562706;-80,8707786885246;-22,3475606557377;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,95073016393443;
104;01:44:00;0;0;0;0;0;0;0;0;0,3500617258635585;-24,1585672131148;0;0;0;0;0;0;0;0;0;0;0;0;0,28061775242260945;-49,7987213114754;0,3490845686452391;0;0;0;0;3,0232365786052733;-80,8707786885246;-22,3475606557377;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,95073016393443;
105;01:45:00;0;0;0;0;0;0;0;0;0,35037928777920585;-24,1585672131148;0;0;0;0;0;0;0;0;0;0;0;0;0,28087026988140207;-49,7987213114754;0,34924206539899;0;0;0;0;3,0263427034954344;-80,8707786885246;-22,3398081967213;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,95073016393443;
106;01:46:00;0;0;0;0;0;0;0;0;0,3504946198475618;-24,1585672131148;0;0;0;0;0;0;0;0;0;0;0;0;0,28112591867768955;-49,7987213114754;0,34927588297185086;0;0;0;0;3,0266070002987635;-80,7503540983607;-22,3398081967213;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,95073016393443;
107;01:47:00;0;0;0;0;0;0;0;0;0,3506373226177324;-24,1585672131148;0;0;0;0;0;0;0;0;0;0;0;0;0,2811517093207121;-49,7987213114754;0,34955555495061263;0;0;0;0;3,0298992497801254;-80,7503540983607;-22,3378409836066;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,95073016393443;
108;01:48:00;0;0;0;0;0;0;0;0;0,3507418449530415;-24,1585672131148;0;0;0;0;0;0;0;0;0;0;0;0;0,2811575907499266;-49,7987213114754;0,3495878655286685;0;0;0;0;3,03111648409191;-80,4141131147541;-22,3188540983607;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,95073016393443;
109;01:49:00;0;0;0;0;0;0;0;0;0,35094588172805063;-24,1585672131148;0;0;0;0;0;0;0;0;0;0;0;0;0,2812233548574279;-49,7987213114754;0,34990861898095293;0;0;0;0;3,0329975039020733;-80,4141131147541;-22,3188540983607;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,95073016393443;
110;01:50:00;0;0;0;0;0;0;0;0;0,35114937007426333;-24,1585672131148;0;0;0;0;0;0;0;0;0;0;0;0;0,28131690729798425;-49,7987213114754;0,3501504410396933;0;0;0;0;3,036601584897643;-80,2946065573771;-22,3134540983607;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,95073016393443;
111;01:51:00;0;0;0;0;0;0;0;0;0,3518590180271909;-24,1585672131148;0;0;0;0;0;0;0;0;0;0;0;0;0,28132154790630626;-49,7987213114754;0,35023624737579445;0;0;0;0;3,0397036013895202;-80,2946065573771;-22,3134540983607;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,95073016393443;
112;01:52:00;0;0;0;0;0;0;0;0;0,35198326551677295;-24,1585672131148;0;0;0;0;0;0;0;0;0;0;0;0;0,28153121309533435;-49,7987213114754;0,3503432495222662;0;0;0;0;3,042436488044627;-80,124337704918;-22,3117081967213;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,95073016393443;
113;01:53:00;0;0;0;0;0;0;0;0;0,3519849828626329;-24,1585672131148;0;0;0;0;0;0;0;0;0;0;0;0;0,28197105819739726;-49,7987213114754;0,3506136493354655;0;0;0;0;3,0430705447718593;-80,124337704918;-22,3117081967213;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,95073016393443;
114;01:54:00;0;0;0;0;0;0;0;0;0,35219109902706613;-24,1585672131148;0;0;0;0;0;0;0;0;0;0;0;0;0,2821216883422906;-49,7987213114754;0,35068098915253165;0;0;0;0;3,044203086835707;-80,0384655737705;-22,3089491803279;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,95073016393443;
115;01:55:00;0;0;0;0;0;0;0;0;0,35255541618891895;-23,8411655737705;0;0;0;0;0;0;0;0;0;0;0;0;0,282192563064156;-49,7987213114754;0,35069689286528516;0;0;0;0;3,045234632616106;-80,0384655737705;-22,3089491803279;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,95073016393443;
116;01:56:00;0;0;0;0;0;0;0;0;0,3528166245540878;-23,8411655737705;0;0;0;0;0;0;0;0;0;0;0;0;0,28223148609835014;-49,7987213114754;0,35101511554399106;0;0;0;0;3,049003979963417;-80,0384655737705;-22,2328295081967;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,95073016393443;
117;01:57:00;0;0;0;0;0;0;0;0;0,3528900765712852;-23,8411655737705;0;0;0;0;0;0;0;0;0;0;0;0;0,2822409151855571;-49,7987213114754;0,35178254666397224;0;0;0;0;3,049350034637128;-79,8194409836065;-22,2328295081967;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,95073016393443;
118;01:58:00;0;0;0;0;0;0;0;0;0,35319647754418115;-23,8411655737705;0;0;0;0;0;0;0;0;0;0;0;0;0,2822997191882866;-49,7987213114754;0,3522007287948192;0;0;0;0;3,05067056728982;-79,8194409836065;-22,2319524590164;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,95073016393443;
119;01:59:00;0;0;0;0;0;0;0;0;0,3532742676920569;-23,8411655737705;0;0;0;0;0;0;0;0;0;0;0;0;0,2823321917862255;-49,7987213114754;0,352566604165988;0;0;0;0;3,052764101867785;-79,5552032786885;-22,2319524590164;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,95073016393443;
120;02:00:00;0;0;0;0;0;0;0;0;0,3533276403312911;-23,8411655737705;0;0;0;0;0;0;0;0;0;0;0;0;0,28236496027774755;-49,7987213114754;0,3525841341726975;0;0;0;0;3,053267736928852;-79,5552032786885;-22,2304885245902;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,95073016393443;
121;02:01:00;0;0;0;0;0;0;0;0;0,35335592663329496;-23,8411655737705;0;0;0;0;0;0;0;0;0;0;0;0;0,28241700147884946;-49,7987213114754;0,3526469384300219;0;0;0;0;3,053681875051758;-79,1103836065574;-22,2304885245902;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,95073016393443;
122;02:02:00;0;0;0;0;0;0;0;0;0,35341549964245433;-23,8411655737705;0;0;0;0;0;0;0;0;0;0;0;0;0,28248754343255617;-49,7987213114754;0,3527158343347781;0;0;0;0;3,0542670860730996;-79,1103836065574;-22,2294327868853;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,95073016393443;
123;02:03:00;0;0;0;0;0;0;0;0;0,3534541205894064;-23,5790213114754;0;0;0;0;0;0;0;0;0;0;0;0;0,2825905430470409;-49,7987213114754;0,3528522834509861;0;0;0;0;3,05472057632356;-79,0673819672131;-22,2294327868853;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,93679426229508;
124;02:04:00;0;0;0;0;0;0;0;0;0,3535218093852213;-23,5790213114754;0;0;0;0;0;0;0;0;0;0;0;0;0,28275260329606655;-49,7987213114754;0,3530993280944808;0;0;0;0;3,055344229762322;-79,0673819672131;-22,2204737704918;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,93679426229508;
125;02:05:00;0;0;0;0;0;0;0;0;0,35352874422773944;-23,5790213114754;0;0;0;0;0;0;0;0;0;0;0;0;0,28281802105668546;-49,7912672131147;0,3532304675947287;0;0;0;0;3,055510234492369;-78,8833606557377;-22,2204737704918;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,93679426229508;
126;02:06:00;0;0;0;0;0;0;0;0;0,353580837951455;-23,5790213114754;0;0;0;0;0;0;0;0;0;0;0;0;0,2832603548538837;-49,7912672131147;0,35325697547163876;0;0;0;0;3,057741766314635;-78,8833606557377;-22,2124737704918;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,93679426229508;
127;02:07:00;0;0;0;0;0;0;0;0;0,3538718669311578;-23,5790213114754;0;0;0;0;0;0;0;0;0;0;0;0;0,2832891878518774;-49,7912672131147;0,3535067532026778;0;0;0;0;3,059982854175487;-78,830468852459;-22,2124737704918;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,93679426229508;
128;02:08:00;0;0;0;0;0;0;0;0;0,3539835842629657;-23,5790213114754;0;0;0;0;0;0;0;0;0;0;0;0;0,2833216292904784;-49,7912672131147;0,3535525693852598;0;0;0;0;3,0611134772665913;-78,830468852459;-22,2103918032787;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,93679426229508;
129;02:09:00;0;0;0;0;0;0;0;0;0,35406667572103623;-23,5790213114754;0;0;0;0;0;0;0;0;0;0;0;0;0,28341693619535807;-49,7912672131147;0,35355884655538;0;0;0;0;3,0612311820524813;-78,8000721311476;-22,2103918032787;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,93679426229508;
130;02:10:00;0;0;0;0;0;0;0;0;0,3540911348681169;-23,5790213114754;0;0;0;0;0;0;0;0;0;0;0;0;0,28346673593987676;-49,7912672131147;0,3536692169798588;0;0;0;0;3,063679721849969;-78,8000721311476;-22,207062295082;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,93679426229508;
131;02:11:00;0;0;0;0;0;0;0;0;0,3543793680993761;-23,5790213114754;0;0;0;0;0;0;0;0;0;0;0;0;0,2835634655267985;-49,7912672131147;0,3538401798159176;0;0;0;0;3,0639556410567246;-78,7723540983607;-22,207062295082;0;0;0;0;0;0;0,589363278688524;-4,16741524590164;-9,93679426229508;
