Inner Device Heat Gains.Time;Time span;Living Room Light (100W) [Watt];Kitchen Light (100W) [Watt];Bathroom Light (100W) [Watt];Bathroom Mirror Light 10 W (LED) [Watt];Bedroom Light (200W) [Watt];Egg Cooker / Russell Hobbs 14048-56 Stylo [Watt];Juicer / Moulinex Vitafruit [Watt];Kitchen radio / AEG KRC 4323 CD [Watt];Single Stove Plate [Watt];Nespresso Coffee Machine, Single Cup [Watt];Food Slicer / DOMO Schneidemaschine DO521S [Watt];Toaster Salco MT 400 [Watt];PC / Acer 8400 [Watt];PC Monitor / Fujitsu Siemens Scaleoview D19-1 [Watt];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [Watt];Christopeit Treadmill TM 2 Pro [Watt];Laptop Sony Vaio SVE151G11M [Watt];Lawn Mower / Sabo 32-EL [Watt];Hifi System / Sharp XL-HF300PH [Watt];Electric Kettle / Petra WK288 1.5L [Watt];Energy Saving Lamp / EL-REF 11 E27 [Watt];CD/DVD Player / Philips DVDR 725 H [Watt];TV Medion MD20123_DE_A [Watt];SAT Receiver / Kathrein UFS913 [Watt];Canister vacuum cleaner / Siemens VS 06 G 1831 [Watt];Microsoft Xbox 360 [Watt];Miele DG 1450 [Watt];Handmixer / Phillips Robust HR 1581 [Watt];Dishwasher NEFF SD6P1F (2011) [Watt];Dryer / Miele T 8626 WP [Watt];Hedge Trimmer / Bosch AHS 550-24 ST [Watt];Atika LH 2500 G [Watt];Steam Iron / Phillips GC 4410 [Watt];Washing Machine / Bosch WAE 28143 [Watt];Hair Dryer Braun Silencio 1250 [Watt];Siemens Kl 20 LA 65 (A+) [Watt];Router O2 Box 6431 [Watt];Electric Razor Braun Cruzer 5 [Watt];Electric Toothbrush Dondodent Professional Clean [Watt];
710;11:50:00;0;0;0;0;0;0;0;1,1793456734742165;0;0;0;0;1,3942353130185419;1,0849243533063022;0;0;2,4698870385179617;0;2,614394723117841;0;0;0,9450699986274447;0,24587002462302868;1,177391544375083;0;3,101738460027827;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932249852459017;0,213529147540984;
711;11:51:00;0;0;0;0;0;0;0;1,179588577839503;0;0;0;0;1,3945044003800104;1,0850574319003787;0;0;2,4701229083934706;0;2,6150954023053714;0;0;0,9450766953793514;0,24588135921372797;1,1774221199853543;0;3,1017458364713173;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932249852459017;0,213529147540984;
712;11:52:00;0;0;0;0;0;0;0;1,1796229841496944;0;0;0;0;1,3945259312611937;1,0851112490819852;0;0;2,470140135181295;0;2,615580457273026;0;0;0,9451310532706558;0,2458887719370466;1,177461548665055;0;3,101843151684377;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932249852459017;0,213529147540984;
713;11:53:00;0;0;0;0;0;0;0;1,1796858410950413;0;0;0;0;1,3947038738777184;1,085150353423317;0;0;2,4701626625798756;0;2,615581956335927;0;0;0,9452898369072864;0,2459066724629313;1,177559631663133;0;3,102105788900741;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932249852459017;0,213529147540984;
714;11:54:00;0;0;0;0;0;0;0;1,1797040439718067;0;0;0;0;1,3947773367370286;1,0852283856889984;0;0;2,4703239943632993;0;2,615605692681445;0;0;0,945377689089109;0,24591161416358293;1,1776409820313816;0;3,102106805558151;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932249852459017;0,213529147540984;
715;11:55:00;0;0;0;0;0;0;0;1,1799356827129013;0;0;0;0;1,3948932521570487;1,0852923787502768;0;0;2,4705308390535876;0;2,6156308332539915;0;0;0,9454526977268417;0,24593214532236823;1,1778161755007872;0;3,102177314115231;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932249852459017;0,213529147540984;
716;11:56:00;0;0;0;0;0;0;0;1,1799811224165682;0;0;0;0;1,3949017330218283;1,0854482632891531;0;0;2,470802104210418;0;2,61592170584971;0;0;0,9457075393245888;0,24599637606358063;1,1780234182818778;0;3,1023335868844786;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932249852459017;0,213529147540984;
717;11:57:00;0;0;0;0;0;0;0;1,180024827916999;0;0;0;0;1,3953728796546927;1,0855462464001064;0;0;2,470891791749199;0;2,6160261931251276;0;0;0,9457548008587373;0,24599752903594788;1,178072454988418;0;3,1025522850078247;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932249852459017;0,213529147540984;
718;11:58:00;0;0;0;0;0;0;0;1,1801389802114919;0;0;0;0;1,395420500433;1,0856493389303756;0;0;2,4712212339587807;0;2,6161444389161774;0;0;0,9457690554186119;0,24600845160308754;1,1781105921674653;0;3,102687480162431;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932249852459017;0,213529147540984;
719;11:59:00;0;0;0;0;0;0;0;1,1802197452042265;0;0;0;0;1,3954720049126903;1,0857283867548746;0;0;2,4719276891205553;0;2,6162264390717427;0;0;0,9459777965972198;0,24603755712399103;1,1781902315679573;0;3,102926327372401;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932249852459017;0,213529147540984;
720;12:00:00;0;0;0;0;0;0;0;1,1803189603306694;0;0;0;0;1,3961152417670317;1,086082864768415;0;0;2,4721410924430947;0;2,6162537684396128;0;0;0,9460541056938911;0,24606082426673642;1,1782210503974142;0;3,1032019302619744;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932249852459017;0,213529147540984;
721;12:01:00;0;0;0;0;0;0;0;1,1805277124596476;0;0;0;0;1,3961282500284513;1,0862818161278345;0;0;2,472228057667911;0;2,6167082783658655;0;0;0,9461863286427272;0,2460714570397176;1,178344055541166;0;3,1034533656223604;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932249852459017;0,213529147540984;
722;12:02:00;0;0;0;0;0;0;0;1,180855430344403;0;0;0;0;1,3962200426203433;1,08629263991823;0;0;2,472390228175862;0;2,6168978705494372;0;0;0,9461892677638256;0,24608169380591058;1,1784974144975195;0;3,10351538025937;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932249852459017;0,213529147540984;
723;12:03:00;0;0;0;0;0;0;0;1,180948483597797;0;0;0;0;1,3962402627965536;1,086296307166135;0;0;2,4727309401104236;0;2,616898793841174;0;0;0,9461984144484484;0,24609566168315694;1,1786583909314594;0;3,103647080557609;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932249852459017;0,213529147540984;
724;12:04:00;0;0;0;0;0;0;0;1,1810649563383115;0;0;0;0;1,3963596727608458;1,0863924777757865;0;0;2,4727903220751593;0;2,6171869495020847;0;0;0,946320901767972;0,24612138765512817;1,1786634098107331;0;3,103739662346856;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932249852459017;0,213529147540984;
725;12:05:00;0;0;0;0;0;0;0;1,1816127461872405;0;0;0;0;1,396502480721959;1,086688872368587;0;0;2,4727945584303495;0;2,617688966343326;0;0;0,946355238083956;0,24616635229373193;1,1786642724468248;0;3,104908160306323;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932249852459017;0,213529147540984;
726;12:06:00;0;0;0;0;0;0;0;1,1819866209733207;0;0;0;0;1,3965220377176069;1,0867264018872451;0;0;2,472907498830033;0;2,6178018647878947;0;0;0,9464757786430588;0,24617514861622009;1,1788336769702645;0;3,1051262324124482;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,213529147540984;
727;12:07:00;0;0;0;0;0;0;0;1,1822006522541684;0;0;0;0;1,3966243963490073;1,0868250691490362;0;0;2,472977543485436;0;2,6179693530336094;0;0;0,9465259517961893;0,2461965874881135;1,1788747982499226;0;3,1055066205771715;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,213529147540984;
728;12:08:00;0;0;0;0;0;0;0;1,182210136570831;0;0;0;0;1,396870177510991;1,08698534174323;0;0;2,473085048527505;0;2,617970632465388;0;0;0,9467227901972906;0,24626011738356263;1,178885896016669;0;3,105688744880475;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,213529147540984;
729;12:09:00;0;0;0;0;0;0;0;1,1823883835194227;0;0;0;0;1,3969132697986495;1,0869926295215522;0;0;2,4732265367107615;0;2,6181140356619084;0;0;0,9469629936499349;0,24626376938008004;1,1790604739468757;0;3,1058813393893563;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,213529147540984;
730;12:10:00;0;0;0;0;0;0;0;1,1824671565344256;0;0;0;0;1,3969755646400401;1,087145645353741;0;0;2,4734963277487836;0;2,6181436940476797;0;0;0,9470290573829631;0,2462699183238631;1,179339634503188;0;3,1060204275695544;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,213529147540984;
731;12:11:00;0;0;0;0;0;0;0;1,1826721755030616;0;0;0;0;1,3970109039774192;1,0872347985390198;0;0;2,474144878814806;0;2,618173973488616;0;0;0,9470295463991524;0,2463032391857473;1,1793543317289656;0;3,106593694752908;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,213529147540984;
732;12:12:00;0;0;0;0;0;0;0;1,1827003034923282;0;0;0;0;1,3971916757024567;1,0872907026379455;0;0;2,4744346573032874;0;2,618280248143985;0;0;0,9470554962677488;0,24632765028295253;1,1793962567564478;0;3,107167313263586;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,213529147540984;
733;12:13:00;0;0;0;0;0;0;0;1,1828070948829055;0;0;0;0;1,3972996534566258;1,0874732387153636;0;0;2,4746461787554614;0;2,6184451744247412;0;0;0,9471368243191495;0,2463499772823713;1,1794507570937263;0;3,10721136098699;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,213529147540984;
734;12:14:00;0;0;0;0;0;0;0;1,1828534300979567;0;0;0;0;1,3974068800468267;1,0875563497036473;0;0;2,4747038878278413;0;2,6186614085703797;0;0;0,9471442729096096;0,24635138620759278;1,179452085402451;0;3,10721282299307;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,213529147540984;
735;12:15:00;0;0;0;0;0;0;0;1,1828655271024944;0;0;0;0;1,3974559996536715;1,0876087082547987;0;0;2,4747917889322184;0;2,618678035130626;0;0;0,947155019731154;0,24636985879718581;1,1795493906570496;0;3,107841807985375;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,213529147540984;
736;12:16:00;0;0;0;0;0;0;0;1,1829252010172977;0;0;0;0;1,3976553336604516;1,0876681386709108;0;0;2,4747962267789614;0;2,6187490590502396;0;0;0,9471816816607302;0,24637037376123963;1,1795521294307627;0;3,107946985321128;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,213529147540984;
737;12:17:00;0;0;0;0;0;0;0;1,1829279736656046;0;0;0;0;1,3976636606968587;1,0877379283746753;0;0;2,475005868631153;0;2,6187650285044826;0;0;0,9472445182894614;0,24638281178724117;1,1795831709092783;0;3,108256563252139;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,213529147540984;
738;12:18:00;0;0;0;0;0;0;0;1,183291823620172;0;0;0;0;1,3978813658061784;1,0877451507544649;0;0;2,4753849122806124;0;2,618871641084289;0;0;0,9472809467209167;0,2463964502030403;1,1795876334063493;0;3,1088520989418633;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,213529147540984;
739;12:19:00;0;0;0;0;0;0;0;1,1833558781255278;0;0;0;0;1,3981101563524512;1,0877595034634204;0;0;2,47586889719552;0;2,6190027462895973;0;0;0,9473196602921361;0,24639855806160613;1,1798501197303881;0;3,1093229176957857;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,213529147540984;
740;12:20:00;0;0;0;0;0;0;0;1,1836730978362178;0;0;0;0;1,3981210277694895;1,0878386365132424;0;0;2,476150557065251;0;2,6191022663768173;0;0;0,9474905348631525;0,24639871065849464;1,1800200040676345;0;3,110197340284081;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,213529147540984;
741;12:21:00;0;0;0;0;0;0;0;1,183821433997672;0;0;0;0;1,3985298606362986;1,087850626864072;0;0;2,4761727496426706;0;2,6191550167839788;0;0;0,9475019058081862;0,2464008477483908;1,1800582161261381;0;3,1102248767603107;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,213529147540984;
742;12:22:00;0;0;0;0;0;0;0;1,183852435406923;0;0;0;0;1,3987113155653712;1,0878607800653783;0;0;2,4763049289824552;0;2,6193987014249984;0;0;0,9475088988312692;0,24644607506542923;1,1800769061832064;0;3,110238996423333;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,213529147540984;
743;12:23:00;0;0;0;0;0;0;0;1,1838882752392008;0;0;0;0;1,398951851051755;1,0879064503880833;0;0;2,476385745604943;0;2,6194335811464393;0;0;0,9481257606634667;0,24645279038770673;1,18008678552436;0;3,110266610044784;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,213529147540984;
744;12:24:00;0;0;0;0;0;0;0;1,1839720089103811;0;0;0;0;1,3992232582618855;1,088130911965532;0;0;2,4769642596358326;0;2,619655284754911;0;0;0,948327519144739;0,24647922540456163;1,1801721082057661;0;3,110271572691291;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,213529147540984;
745;12:25:00;0;0;0;0;0;0;0;1,1840317629800792;0;0;0;0;1,3994849210511933;1,0882146244641797;0;0;2,4771807080565758;0;2,6201849556628884;0;0;0,9484773266825833;0,2465489145783544;1,1802628067589622;0;3,1104724421275987;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,213529147540984;
746;12:26:00;0;0;0;0;0;0;0;1,1840741806642552;0;0;0;0;1,3995052718289274;1,0883925895052728;0;0;2,47726876391831;0;2,620419867805917;0;0;0,9486791478292911;0,2465674318956522;1,18028370981043;0;3,110782053176145;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,213529147540984;
747;12:27:00;0;0;0;0;0;0;0;1,1841337993036258;0;0;0;0;1,399524982423512;1,0884181825747703;0;0;2,477276566969222;0;2,620482039981381;0;0;0,9486911198047887;0,24661219145343558;1,180503131946713;0;3,110798175371728;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,213529147540984;
748;12:28:00;0;0;0;0;0;0;0;1,1843639939081063;0;0;0;0;1,399696575180679;1,08845418727557;0;0;2,4775641845673153;0;2,6205974536320165;0;0;0,9486981640079115;0,24663088703156036;1,1806205592002812;0;3,1112685319367057;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,213529147540984;
749;12:29:00;0;0;0;0;0;0;0;1,1843820904913138;0;0;0;0;1,39985270916708;1,0885140641704145;0;0;2,4776502978557233;0;2,6208062774826137;0;0;0,9487631833679487;0,24663538308482824;1,1806426718612888;0;3,1115136522019426;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,213529147540984;
750;12:30:00;0;0;0;0;0;0;0;1,1844445464691058;0;0;0;0;1,400123781613063;1,0885832078817572;0;0;2,478444920368739;0;2,621015130370764;0;0;0,9488454921529573;0,24663918459565262;1,1808821834739374;0;3,11160942639915;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,213529147540984;
751;12:31:00;0;0;0;0;0;0;0;1,1844464035683298;0;0;0;0;1,4003282191975637;1,0885860827807075;0;0;2,47864720117586;0;2,6210889671126254;0;0;0,9488776859718897;0,24664839276370462;1,1810491728202401;0;3,111822235454984;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,213529147540984;
752;12:32:00;0;0;0;0;0;0;0;1,1844868687313583;0;0;0;0;1,400356314738823;1,088589869539438;0;0;2,479276166722182;0;2,6211256403183607;0;0;0,9489058465752054;0,2466684839260428;1,1811238869270257;0;3,111844438890097;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,213529147540984;
753;12:33:00;0;0;0;0;0;0;0;1,18467240233052;0;0;0;0;1,4005919904021695;1,0886499846688784;0;0;2,4793455466756478;0;2,6215385288680957;0;0;0,9489461197436059;0,24670679485998562;1,1811940678537052;0;3,1120055794937556;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,213529147540984;
754;12:34:00;0;0;0;0;0;0;0;1,1847012501780032;0;0;0;0;1,400596739706908;1,0887143339439533;0;0;2,4796844283052457;0;2,62185892654212;0;0;0,9490953721828613;0,24671084851131408;1,1813662674707135;0;3,112299985309354;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,213529147540984;
755;12:35:00;0;0;0;0;0;0;0;1,1847271959648336;0;0;0;0;1,4007235267090288;1,0888308963553717;0;0;2,480259506784312;0;2,621988649654682;0;0;0,9491470510482074;0,2467464517855374;1,181486811569242;0;3,112386128388515;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,213529147540984;
756;12:36:00;0;0;0;0;0;0;0;1,1847314714259127;0;0;0;0;1,4008397114939188;1,088957452518796;0;0;2,480518860479573;0;2,6219954448911693;0;0;0,9491834156876914;0,24677851054220515;1,1816726572484122;0;3,112588829695005;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,21365668852459;
757;12:37:00;0;0;0;0;0;0;0;1,184751366736651;0;0;0;0;1,400907053665221;1,0889756049672392;0;0;2,480716287346446;0;2,6225896055262505;0;0;0,9492972993597272;0,2468208281640313;1,1817827100727172;0;3,1131944269539917;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,21365668852459;
758;12:38:00;0;0;0;0;0;0;0;1,1848823649061955;0;0;0;0;1,4009336802867016;1,0890097760858153;0;0;2,480734871194766;0;2,6226785944859365;0;0;0,9493006617480474;0,24683367592918157;1,181859263064558;0;3,1135324117471974;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,21365668852459;
759;12:39:00;0;0;0;0;0;0;0;1,184928724062441;0;0;0;0;1,4011961623225395;1,0890395844584269;0;0;2,48148421782918;0;2,6228733238155373;0;0;0,9493028595954797;0,24683830465621256;1,1819618259216051;0;3,114559173044577;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,21365668852459;
760;12:40:00;0;0;0;0;0;0;0;1,185007093741798;0;0;0;0;1,402050826801889;1,0890553022626077;0;0;2,481836333226141;0;2,622960865543004;0;0;0,949410258278678;0,24687335047172548;1,1820736554896494;0;3,114587294793611;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,21365668852459;
761;12:41:00;0;0;0;0;0;0;0;1,1850284564224864;0;0;0;0;1,4021481292513824;1,0890785501506413;0;0;2,4823733471692595;0;2,622985714217213;0;0;0,9497185746655602;0,24687461395481736;1,1821363238234694;0;3,1152700970747214;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,21365668852459;
762;12:42:00;0;0;0;0;0;0;0;1,185131472657846;0;0;0;0;1,4021553008399932;1,0891025895664472;0;0;2,4823767273433854;0;2,6229871162539093;0;0;0,9497928786126588;0,24687949349540933;1,1821390479234801;0;3,115281792339681;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,21365668852459;
763;12:43:00;0;0;0;0;0;0;0;1,1851891865503454;0;0;0;0;1,4022224251404287;1,0892168573324734;0;0;2,482607602177905;0;2,6230142680041197;0;0;0,9498956397409213;0,24689171337126872;1,1821626017835627;0;3,1158935589817527;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,21365668852459;
764;12:44:00;0;0;0;0;0;0;0;1,185213303342782;0;0;0;0;1,4022809927089086;1,089552459731086;0;0;2,483453192249167;0;2,6234972535750507;0;0;0,9499058865629029;0,24689862523592385;1,1822176987336899;0;3,1167546577113185;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,21365668852459;
765;12:45:00;0;0;0;0;0;0;0;1,1852384020090023;0;0;0;0;1,4025607621469216;1,089623770490678;0;0;2,483483125255364;0;2,6235699266575567;0;0;0,9499144156166365;0,24693084981140975;1,1822910396929192;0;3,116760138880913;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,21365668852459;
766;12:46:00;0;0;0;0;0;0;0;1,1852951291972507;0;0;0;0;1,4027142725898227;1,0896300687848728;0;0;2,48353782754856;0;2,6237374129663955;0;0;0,9499464081901041;0,24693558283016104;1,1823290696873905;0;3,116768661880069;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,21365668852459;
767;12:47:00;0;0;0;0;0;0;0;1,18539056884661;0;0;0;0;1,4027405354889493;1,0896839893680788;0;0;2,4837008919308667;0;2,623891349725101;0;0;0,9499905416306679;0,2469370801509189;1,1824372787800224;0;3,1168585352177542;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,21365668852459;
768;12:48:00;0;0;0;0;0;0;0;1,1854194101945874;0;0;0;0;1,4029312027545502;1,0897913691379142;0;0;2,4837637695493577;0;2,6239796767251837;0;0;0,9500552012716721;0,24695579044714683;1,1827000371090095;0;3,1171105027912116;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,21365668852459;
769;12:49:00;0;0;0;0;0;0;0;1,1854905144998413;0;0;0;0;1,4030971317770753;1,0898216455172414;0;0;2,4838344933630676;0;2,624298351668032;0;0;0,9502573881153027;0,24698939862108218;1,1827674528182313;0;3,1174861781540115;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,21365668852459;
770;12:50:00;0;0;0;0;0;0;0;1,1855048234985275;0;0;0;0;1,4032633177025946;1,0899663874882108;0;0;2,483948977332899;0;2,6243489813629437;0;0;0,9503373054454651;0,24701989541233418;1,1828954146251673;0;3,1182546420091737;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,21365668852459;
771;12:51:00;0;0;0;0;0;0;0;1,1855056981819694;0;0;0;0;1,4034969912618651;1,0899688998733066;0;0;2,4839535454611696;0;2,624408536548676;0;0;0,9503618212521098;0,24702304466391856;1,183075374531027;0;3,1183384697070218;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,21365668852459;
772;12:52:00;0;0;0;0;0;0;0;1,1857222645391003;0;0;0;0;1,4036259385917704;1,0900578736229507;0;0;2,484073780933459;0;2,6244166495993264;0;0;0,9504479256082834;0,24704973897592183;1,183205967834801;0;3,1186560420653047;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,21365668852459;
773;12:53:00;0;0;0;0;0;0;0;1,1859100304811652;0;0;0;0;1,4038253172251622;1,0900936905472387;0;0;2,4844184181071642;0;2,624835491200674;0;0;0,9504743250882031;0,24708822483869627;1,1833095582664817;0;3,1189359499332;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,21365668852459;
774;12:54:00;0;0;0;0;0;0;0;1,18616432168198;0;0;0;0;1,4039017721892835;1,0901229655676017;0;0;2,48442998109297;0;2,6248940533846605;0;0;0,9508108452627135;0,2471177364014904;1,1833122231387314;0;3,118964208181584;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,21365668852459;
775;12:55:00;0;0;0;0;0;0;0;1,1861995855841416;0;0;0;0;1,4041022919552486;1,0901780149042077;0;0;2,4844560623170486;0;2,6250032767520977;0;0;0,9508154964474008;0,2471691893577392;1,1834593287291764;0;3,118981344738205;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,21365668852459;
776;12:56:00;0;0;0;0;0;0;0;1,1862029324792842;0;0;0;0;1,4041106481582701;1,0903283379502557;0;0;2,4849108364165877;0;2,6251913030976928;0;0;0,9508663915703066;0,24717522990406024;1,1835074206604905;0;3,119072270356843;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,21365668852459;
777;12:57:00;0;0;0;0;0;0;0;1,1862296649361528;0;0;0;0;1,4041947679867584;1,0905327305638124;0;0;2,484974206345582;0;2,6256407006221747;0;0;0,9509643660196023;0,24718672180766238;1,1835569052941632;0;3,119352502035854;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,21365668852459;
778;12:58:00;0;0;0;0;0;0;0;1,1862586863167568;0;0;0;0;1,4041993362759053;1,0905845415580124;0;0;2,484974792734764;0;2,6258086199472928;0;0;0,9509682691779404;0,24721267106445957;1,1836508545699593;0;3,119522113840963;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,21365668852459;
779;12:59:00;0;0;0;0;0;0;0;1,1863540956060257;0;0;0;0;1,4042943844020659;1,090791095400974;0;0;2,4854031491526754;0;2,6259271349851727;0;0;0,9509976423307067;0,24723800560340303;1,1836915619090371;0;3,119607151143227;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,21365668852459;
780;13:00:00;0;0;0;0;0;0;0;1,186370194778539;0;0;0;0;1,4043802905017215;1,0908592091751113;0;0;2,4854304192549512;0;2,62624352178669;0;0;0,9510377056356193;0,24724341913487646;1,1836962955170605;0;3,1199517092053544;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,21365668852459;
781;13:01:00;0;0;0;0;0;0;0;1,1864172805210351;0;0;0;0;1,4044059206446384;1,090886125125203;0;0;2,485573964233361;0;2,626600815728658;0;0;0,9510879996877015;0,2473059321039314;1,1837518201121122;0;3,1200430950056486;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,21365668852459;
782;13:02:00;0;0;0;0;0;0;0;1,1864792285155317;0;0;0;0;1,4044184750252233;1,090904376603627;0;0;2,4856739848330305;0;2,626693697375268;0;0;0,951096914466173;0,2473534353272503;1,1838200437716375;0;3,120200273867429;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,21365668852459;
783;13:03:00;0;0;0;0;0;0;0;1,1865162657844488;0;0;0;0;1,4044626290636744;1,0909257381175106;0;0;2,485734570377817;0;2,6268751223390376;0;0;0,9511665344305869;0,24737873105329197;1,1840598091528374;0;3,120536988444237;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,21365668852459;
784;13:04:00;0;0;0;0;0;0;0;1,1866309929391228;0;0;0;0;1,4045327445640996;1,0909423403240488;0;0;2,485887820685724;0;2,6271364055740447;0;0;0,9512520142408667;0,2473806055808878;1,184060333337582;0;3,1209138471833016;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,21365668852459;
785;13:05:00;0;0;0;0;0;0;0;1,1866977722638465;0;0;0;0;1,4045488920868978;1,0910356174601619;0;0;2,486019677861622;0;2,627504029882598;0;0;0,9513052913196482;0,2474101025193964;1,1841307871199578;0;3,12095425483965;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,21365668852459;
786;13:06:00;0;0;0;0;0;0;0;1,1866999933607878;0;0;0;0;1,4049365166550467;1,091100834930422;0;0;2,486054769557586;0;2,6275735623396423;0;0;0,9513197090572807;0,2474290940061396;1,1843500029277683;0;3,121343537769746;0;0;0;0;0;0;0;0;0;0;6,40373704918033;0,932962573770492;0,21365668852459;
