Apparent.Time;Time span;Living Room Light (100W) [VA];Kitchen Light (100W) [VA];Bathroom Light (100W) [VA];Bathroom Mirror Light 10 W (LED) [VA];Bedroom Light (200W) [VA];Egg Cooker / Russell Hobbs 14048-56 Stylo [VA];Juicer / Moulinex Vitafruit [VA];Kitchen radio / AEG KRC 4323 CD [VA];Single Stove Plate [VA];Nespresso Coffee Machine, Single Cup [VA];Food Slicer / DOMO Schneidemaschine DO521S [VA];Toaster Salco MT 400 [VA];PC / Acer 8400 [VA];PC Monitor / Fujitsu Siemens Scaleoview D19-1 [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [VA];Christopeit Treadmill TM 2 Pro [VA];Laptop Sony Vaio SVE151G11M [VA];Lawn Mower / Sabo 32-EL [VA];Hifi System / Sharp XL-HF300PH [VA];Electric Kettle / Petra WK288 1.5L [VA];Energy Saving Lamp / EL-REF 11 E27 [VA];CD/DVD Player / Philips DVDR 725 H [VA];TV Medion MD20123_DE_A [VA];SAT Receiver / Kathrein UFS913 [VA];Canister vacuum cleaner / Siemens VS 06 G 1831 [VA];Microsoft Xbox 360 [VA];Miele DG 1450 [VA];Handmixer / Phillips Robust HR 1581 [VA];Dishwasher NEFF SD6P1F (2011) [VA];Dryer / Miele T 8626 WP [VA];Hedge Trimmer / Bosch AHS 550-24 ST [VA];Atika LH 2500 G [VA];Steam Iron / Phillips GC 4410 [VA];Washing Machine / Bosch WAE 28143 [VA];Hair Dryer Braun Silencio 1250 [VA];Siemens Kl 20 LA 65 (A+) [VA];Router O2 Box 6431 [VA];Electric Razor Braun Cruzer 5 [VA];Electric Toothbrush Dondodent Professional Clean [VA];
860;14:20:00;0;0;0;0;0;0;0;1,2569355741796586;0;0;0;0;1,4895355116570852;1,1551296458659532;0;0;3,8000000000000003;0;2,784321021986474;0;0;1,0075477004385651;0,5700000000000001;1,254502563695912;0;3,308875730872686;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913672131148;4,08839213114754;
861;14:21:00;0;0;0;0;0;0;0;1,256938578606891;0;0;0;0;1,4896221396809015;1,1551625218235304;0;0;3,8000000000000003;0;2,7843315372977404;0;0;1,0077317522331481;0,5700000000000001;1,2545922557620803;0;3,3090656881968377;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913672131148;4,08839213114754;
862;14:22:00;0;0;0;0;0;0;0;1,2570148357982764;0;0;0;0;1,4896444763596395;1,1551629562616035;0;0;3,8000000000000003;0;2,784517137317166;0;0;1,007796236769948;0,5700000000000001;1,254617183907388;0;3,309466396569235;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913672131148;4,08839213114754;
863;14:23:00;0;0;0;0;0;0;0;1,2570312057360666;0;0;0;0;1,4897156948463053;1,155189792736561;0;0;3,8000000000000003;0;2,7855215639655015;0;0;1,0078154460485933;0,5700000000000001;1,2546192545016084;0;3,30957258400935;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913672131148;4,08839213114754;
864;14:24:00;0;0;0;0;0;0;0;1,2570709071399668;0;0;0;0;1,489893728161382;1,1552885881251709;0;0;3,8000000000000003;0;2,7856064069482027;0;0;1,0079175024295155;0,5700000000000001;1,2547024117607635;0;3,3098980629066976;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913672131148;4,08839213114754;
865;14:25:00;0;0;0;0;0;0;0;1,2570937266676872;0;0;0;0;1,4900065066728814;1,1552990661746085;0;0;3,8000000000000003;0;2,7857876084553204;0;0;1,008054973906934;0,5700000000000001;1,2547779441824547;0;3,310139785113727;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913672131148;4,08839213114754;
866;14:26:00;0;0;0;0;0;0;0;1,2571542501294704;0;0;0;0;1,4900662879540045;1,1555668351926434;0;0;3,8000000000000003;0;2,7862294141247017;0;0;1,0081428048850414;0,5700000000000001;1,2549116651165035;0;3,3103552944682653;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913672131148;4,08839213114754;
867;14:27:00;0;0;0;0;0;0;0;1,2572017439631968;0;0;0;0;1,4903123999184154;1,1555983078387089;0;0;3,8000000000000003;0;2,7867120360184225;0;0;1,0081429645468363;0,5700000000000001;1,25493689086792;0;3,310760058883018;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913672131148;4,08839213114754;
868;14:28:00;0;0;0;0;0;0;0;1,2572295350260565;0;0;0;0;1,490336061693173;1,155680287238616;0;0;3,8000000000000003;0;2,786961527149864;0;0;1,008166467565836;0,5700000000000001;1,2551351138629532;0;3,3108136464236018;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913672131148;4,08839213114754;
869;14:29:00;0;0;0;0;0;0;0;1,2572453261255223;0;0;0;0;1,4908865482662979;1,155695003944918;0;0;3,8000000000000003;0;2,787775726530273;0;0;1,0082583427504883;0,5700000000000001;1,255223370850169;0;3,3108439019678735;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913672131148;4,08839213114754;
870;14:30:00;0;0;0;0;0;0;0;1,257248536406714;0;0;0;0;1,4909456648222583;1,15574543476865;0;0;3,8000000000000003;0;2,7877911495144043;0;0;1,0083330239621884;0,5700000000000001;1,2552237106626898;0;3,310946481423827;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913672131148;4,08839213114754;
871;14:31:00;0;0;0;0;0;0;0;1,2574149885864994;0;0;0;0;1,4909696539205761;1,1557460552416199;0;0;3,8000000000000003;0;2,7884619807729782;0;0;1,008337393386865;0,5700000000000001;1,255227017539859;0;3,3116541680824687;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913672131148;4,08839213114754;
872;14:32:00;0;0;0;0;0;0;0;1,2574201255733026;0;0;0;0;1,4911212364183137;1,1557475528781347;0;0;3,8000000000000003;0;2,7885254855638597;0;0;1,0083943069013446;0,5700000000000001;1,255303671640015;0;3,311709693521501;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913672131148;4,08839213114754;
873;14:33:00;0;0;0;0;0;0;0;1,2575453157059737;0;0;0;0;1,4911658254828446;1,1559210245412572;0;0;3,8000000000000003;0;2,7888823876494593;0;0;1,0085091411535225;0,5700000000000001;1,2553347939429542;0;3,312104447795076;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913672131148;4,08839213114754;
874;14:34:00;0;0;0;0;0;0;0;1,2575689272027253;0;0;0;0;1,491198627248109;1,1559242806859107;0;0;3,8000000000000003;0;2,7889085410953167;0;0;1,0086148256581988;0,5700000000000001;1,2555098904128865;0;3,312107948992532;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913672131148;4,08839213114754;
875;14:35:00;0;0;0;0;0;0;0;1,2575899439924763;0;0;0;0;1,4912475994609553;1,155960905794644;0;0;3,8000000000000003;0;2,7893623290913525;0;0;1,008642136377495;0,5700000000000001;1,2555575425511496;0;3,312299276748588;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913672131148;4,08839213114754;
876;14:36:00;0;0;0;0;0;0;0;1,2576606049478614;0;0;0;0;1,4914140706844334;1,1560051257659225;0;0;3,8000000000000003;0;2,7895772542798083;0;0;1,0086491473352481;0,5700000000000001;1,2557685741621234;0;3,312581547526926;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913672131148;4,08839213114754;
877;14:37:00;0;0;0;0;0;0;0;1,2576670333687847;0;0;0;0;1,4914623764399848;1,1560410079366845;0;0;3,8000000000000003;0;2,789593207608344;0;0;1,0088129585688559;0,5700000000000001;1,2558095447362532;0;3,312646372817852;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913672131148;4,08839213114754;
878;14:38:00;0;0;0;0;0;0;0;1,257781213079082;0;0;0;0;1,4915501897770458;1,156122420356765;0;0;3,8000000000000003;0;2,789613323455519;0;0;1,0088840961744492;0,5700000000000001;1,2561173457483332;0;3,3127982912778045;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913672131148;4,08839213114754;
879;14:39:00;0;0;0;0;0;0;0;1,2579408720523106;0;0;0;0;1,4917945590575867;1,156274052864962;0;0;3,8000000000000003;0;2,7897089882182127;0;0;1,0089258525274696;0,5700000000000001;1,2562170840397815;0;3,31291769374609;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913672131148;4,08839213114754;
880;14:40:00;0;0;0;0;0;0;0;1,257950973061193;0;0;0;0;1,4918139247355906;1,156479657142032;0;0;3,8000000000000003;0;2,7897953764866426;0;0;1,0091193061834147;0,5700000000000001;1,2563658505665027;0;3,3133884242739424;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913672131148;4,08839213114754;
881;14:41:00;0;0;0;0;0;0;0;1,2580637230531304;0;0;0;0;1,4918825348201745;1,1565857092921041;0;0;3,8000000000000003;0;2,7898369818755326;0;0;1,009305056159911;0,5700000000000001;1,2565759408142427;0;3,313660596993926;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913672131148;4,08839213114754;
882;14:42:00;0;0;0;0;0;0;0;1,2580819695885792;0;0;0;0;1,4919836285944093;1,1567734347330798;0;0;3,8000000000000003;0;2,7900337986311827;0;0;1,0094285898486537;0,5700000000000001;1,2566190779753315;0;3,313710394567292;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913672131148;4,08839213114754;
883;14:43:00;0;0;0;0;0;0;0;1,2582475130251016;0;0;0;0;1,4922102244275288;1,1569649969063243;0;0;3,8000000000000003;0;2,7902256642381826;0;0;1,0094692896027715;0,5700000000000001;1,2569034635949656;0;3,3138124300100085;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913672131148;4,08839213114754;
884;14:44:00;0;0;0;0;0;0;0;1,258458682049327;0;0;0;0;1,4923168344630793;1,1569916249673915;0;0;3,8000000000000003;0;2,7903016307602453;0;0;1,0096649152893549;0,5700000000000001;1,256976740279999;0;3,313879660961713;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913672131148;4,08839213114754;
885;14:45:00;0;0;0;0;0;0;0;1,2585144768087215;0;0;0;0;1,492369670679934;1,1571153257820659;0;0;3,8000000000000003;0;2,7906784918137095;0;0;1,0096707791100723;0,5700000000000001;1,2571056377509646;0;3,3141553564017388;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913672131148;4,08839213114754;
886;14:46:00;0;0;0;0;0;0;0;1,2585467069544662;0;0;0;0;1,4924129008030784;1,1571830285852465;0;0;3,8000000000000003;0;2,7907577406497994;0;0;1,0096714465940724;0,5700000000000001;1,2571087629813913;0;3,314212575719018;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913672131148;4,08839213114754;
887;14:47:00;0;0;0;0;0;0;0;1,2586452527210568;0;0;0;0;1,4925352644873013;1,1572256973182724;0;0;3,8000000000000003;0;2,7909008645109212;0;0;1,0097270156757905;0,5700000000000001;1,257270162702108;0;3,314284034860841;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913672131148;4,08839213114754;
888;14:48:00;0;0;0;0;0;0;0;1,258716584458666;0;0;0;0;1,4928977476698504;1,1573080460750953;0;0;3,8000000000000003;0;2,7912856069571954;0;0;1,0097344570119673;0,5700000000000001;1,2572725889780625;0;3,314670249258221;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913672131148;4,08839213114754;
889;14:49:00;0;0;0;0;0;0;0;1,2587313804123637;0;0;0;0;1,4931407070751752;1,1573898177059883;0;0;3,8000000000000003;0;2,791467525862904;0;0;1,0097759076802204;0,5700000000000001;1,257360189131836;0;3,314785673721793;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913672131148;4,08839213114754;
890;14:50:00;0;0;0;0;0;0;0;1,2590606452780329;0;0;0;0;1,4932750814094486;1,1574234482557475;0;0;3,8000000000000003;0;2,7916948969519058;0;0;1,0099342208930748;0,5700000000000001;1,2573966645867964;0;3,31482739513694;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913672131148;4,08839213114754;
891;14:51:00;0;0;0;0;0;0;0;1,2591740855156077;0;0;0;0;1,4933805739228772;1,1575437987255768;0;0;3,8000000000000003;0;2,792034952804862;0;0;1,0100263837862058;0,5700000000000001;1,2575289492357922;0;3,3149981442172427;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913672131148;4,08839213114754;
892;14:52:00;0;0;0;0;0;0;0;1,259225231079531;0;0;0;0;1,4935084437401598;1,1576032228528188;0;0;3,8000000000000003;0;2,7922730005450354;0;0;1,0100303856333939;0,5700000000000001;1,257594994396435;0;3,3150709195924213;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913672131148;4,08839213114754;
893;14:53:00;0;0;0;0;0;0;0;1,2592679166607899;0;0;0;0;1,4936086460034228;1,1576199720515041;0;0;3,8000000000000003;0;2,792498301632146;0;0;1,0101062466002393;0,5700000000000001;1,2576235386935772;0;3,3151182445777927;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913672131148;4,08839213114754;
894;14:54:00;0;0;0;0;0;0;0;1,2593047590917374;0;0;0;0;1,4937220430087188;1,1578848845962944;0;0;3,8000000000000003;0;2,7928418686763896;0;0;1,0102892352005814;0,5700000000000001;1,2578305987155054;0;3,3153825447229615;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913672131148;4,08839213114754;
895;14:55:00;0;0;0;0;0;0;0;1,259323641922923;0;0;0;0;1,4939106762076997;1,1578990658594193;0;0;3,8000000000000003;0;2,7928460291575226;0;0;1,010349885155798;0,5700000000000001;1,2578336328254451;0;3,3153932923610103;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913786885246;4,08839213114754;
896;14:56:00;0;0;0;0;0;0;0;1,2593929426301604;0;0;0;0;1,4940049606188752;1,1579219709494577;0;0;3,8000000000000003;0;2,793037151321946;0;0;1,0104183293729738;0,5700000000000001;1,257855811584963;0;3,3154221063399785;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913786885246;4,08839213114754;
897;14:57:00;0;0;0;0;0;0;0;1,2594180104472767;0;0;0;0;1,4940049671167899;1,1579280890955073;0;0;3,8000000000000003;0;2,793079484560682;0;0;1,0104509334319267;0,5700000000000001;1,2578748179629142;0;3,3155071501875595;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913786885246;4,08839213114754;
898;14:58:00;0;0;0;0;0;0;0;1,259576996737718;0;0;0;0;1,4941074706913957;1,1580512583135072;0;0;3,8000000000000003;0;2,793164788718764;0;0;1,0104834186754519;0,5700000000000001;1,2578943779771392;0;3,3161817627424415;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913786885246;4,08839213114754;
899;14:59:00;0;0;0;0;0;0;0;1,2596461956657008;0;0;0;0;1,4942793147193065;1,1583697303335296;0;0;3,8000000000000003;0;2,7932801127808333;0;0;1,0106899373552025;0,5700000000000001;1,2580746507061074;0;3,31620452445971;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913786885246;4,08839213114754;
900;15:00:00;0;0;0;0;0;0;0;1,259658919349749;0;0;0;0;1,4942904046918521;1,1583751307742962;0;0;3,8000000000000003;0;2,7933399091616415;0;0;1,0107235431722867;0,5700000000000001;1,2581646058366158;0;3,3172831101579807;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913786885246;4,08839213114754;
901;15:01:00;0;0;0;0;0;0;0;1,259802782730062;0;0;0;0;1,4944028219497472;1,1584507124351462;0;0;3,8000000000000003;0;2,7936651018295544;0;0;1,0107993396116595;0,5700000000000001;1,258439059175089;0;3,3176541098761727;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913786885246;4,08839213114754;
902;15:02:00;0;0;0;0;0;0;0;1,2600581496192447;0;0;0;0;1,494532985998361;1,1584992609747886;0;0;3,8000000000000003;0;2,793775331768967;0;0;1,010824253863993;0,5700000000000001;1,2584664647541306;0;3,3178795512012496;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913786885246;4,08839213114754;
903;15:03:00;0;0;0;0;0;0;0;1,2603180387902986;0;0;0;0;1,4946284674489994;1,1585075403666003;0;0;3,8000000000000003;0;2,793958393809432;0;0;1,0108465602931025;0,5700000000000001;1,2587571151749979;0;3,3180952042107807;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913786885246;4,08839213114754;
904;15:04:00;0;0;0;0;0;0;0;1,2605546892020634;0;0;0;0;1,4947674805339777;1,1586797969686768;0;0;3,8000000000000003;0;2,794156621469778;0;0;1,0108619571151496;0,5700000000000001;1,2588122241325375;0;3,318345182814753;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913786885246;4,08839213114754;
905;15:05:00;0;0;0;0;0;0;0;1,2606665923953988;0;0;0;0;1,4948218347916553;1,1586982958723713;0;0;3,8000000000000003;0;2,7942407052652602;0;0;1,010968075633403;0,5700000000000001;1,2589078946251488;0;3,3186963466655315;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913786885246;4,08839213114754;
906;15:06:00;0;0;0;0;0;0;0;1,2606978488309641;0;0;0;0;1,4948349546763184;1,1588215025974993;0;0;3,8000000000000003;0;2,794435415515003;0;0;1,0109722151111642;0,5700000000000001;1,2589405315758628;0;3,3187199515070276;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913786885246;4,08839213114754;
907;15:07:00;0;0;0;0;0;0;0;1,2607463540721853;0;0;0;0;1,4949451467632424;1,1589272395223198;0;0;3,8000000000000003;0;2,7944542065490734;0;0;1,0111307912353251;0,5700000000000001;1,2589948522108956;0;3,318924626769737;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913786885246;4,08839213114754;
908;15:08:00;0;0;0;0;0;0;0;1,2608114871756377;0;0;0;0;1,4949577642015572;1,1589322559317539;0;0;3,8000000000000003;0;2,7947246194980777;0;0;1,0111448583218379;0,5700000000000001;1,259092817803337;0;3,319455534118291;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913786885246;4,08839213114754;
909;15:09:00;0;0;0;0;0;0;0;1,261052761378749;0;0;0;0;1,4950529839512168;1,15907423769879;0;0;3,8000000000000003;0;2,7947876019737103;0;0;1,0112211706831382;0,5700000000000001;1,25910546744754;0;3,3199719895192237;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913786885246;4,09074819672131;
910;15:10:00;0;0;0;0;0;0;0;1,2611329492149013;0;0;0;0;1,4951160452489076;1,1590838236406868;0;0;3,8000000000000003;0;2,794833883874224;0;0;1,0112841584433172;0,5700000000000001;1,259134372645478;0;3,3200165634088905;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913786885246;4,09074819672131;
911;15:11:00;0;0;0;0;0;0;0;1,2611919638274867;0;0;0;0;1,495134552149446;1,159118049698079;0;0;3,8000000000000003;0;2,7950724931552497;0;0;1,011290582375789;0,5700000000000001;1,2591426852390142;0;3,320118834954447;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913786885246;4,09074819672131;
912;15:12:00;0;0;0;0;0;0;0;1,2614019770198435;0;0;0;0;1,495222258498815;1,1592308089867855;0;0;3,8000000000000003;0;2,795160614651345;0;0;1,0113438497798004;0,5700000000000001;1,25931757717402;0;3,3201391532869087;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913786885246;4,09074819672131;
913;15:13:00;0;0;0;0;0;0;0;1,2614046122285605;0;0;0;0;1,4952366724659192;1,1594641437562663;0;0;3,8000000000000003;0;2,795187026966386;0;0;1,01136884002091;0,5700000000000001;1,2593599370510324;0;3,3203069382359383;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913786885246;4,09074819672131;
914;15:14:00;0;0;0;0;0;0;0;1,2614943594608288;0;0;0;0;1,4953274840295456;1,1594866529481014;0;0;3,8000000000000003;0;2,7951965161328323;0;0;1,0114887866048217;0,5700000000000001;1,2593773349762933;0;3,3203647813017256;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913786885246;4,09074819672131;
915;15:15:00;0;0;0;0;0;0;0;1,2615067493930858;0;0;0;0;1,4957221422766849;1,1596162881648542;0;0;3,8000000000000003;0;2,7952292258500004;0;0;1,0114956536488353;0,5700000000000001;1,2593872866674627;0;3,3215156039057194;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913786885246;4,09074819672131;
916;15:16:00;0;0;0;0;0;0;0;1,2616454116656297;0;0;0;0;1,4957270227741715;1,1596298612798492;0;0;3,8000000000000003;0;2,7952951288358037;0;0;1,0115866431936074;0,5700000000000001;1,259390399827159;0;3,3216312628052673;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913786885246;4,09074819672131;
917;15:17:00;0;0;0;0;0;0;0;1,2621558847973315;0;0;0;0;1,4958392811865089;1,1596319647012174;0;0;3,8000000000000003;0;2,795417516999276;0;0;1,0116087722622331;0,5700000000000001;1,259513132270916;0;3,322250479381982;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913786885246;4,09074819672131;
918;15:18:00;0;0;0;0;0;0;0;1,2624363530916938;0;0;0;0;1,4958552152532383;1,1597738701763909;0;0;3,8000000000000003;0;2,7962402721222435;0;0;1,0117689065558648;0,5700000000000001;1,259517849691408;0;3,3228749241071913;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913786885246;4,09074819672131;
919;15:19:00;0;0;0;0;0;0;0;1,2625154511311514;0;0;0;0;1,4958953443376108;1,1597764383788742;0;0;3,8000000000000003;0;2,7965702487604878;0;0;1,011843458808081;0,5700000000000001;1,259530378195446;0;3,322950898201524;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913786885246;4,09074819672131;
920;15:20:00;0;0;0;0;0;0;0;1,2625678449515656;0;0;0;0;1,4962119377821606;1,1599141744334884;0;0;3,8000000000000003;0;2,796722762570132;0;0;1,0119535148481236;0,5700000000000001;1,2597208042391816;0;3,3236759147981068;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913786885246;4,09074819672131;
921;15:21:00;0;0;0;0;0;0;0;1,2625684210629025;0;0;0;0;1,496393455416126;1,1599869563759861;0;0;3,8000000000000003;0;2,7967377919165437;0;0;1,0119566632425332;0,5700000000000001;1,2598223528450505;0;3,3237957142164123;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913786885246;4,09074819672131;
922;15:22:00;0;0;0;0;0;0;0;1,2625923630294136;0;0;0;0;1,4970646533551923;1,160066576654066;0;0;3,8000000000000003;0;2,7972540166374364;0;0;1,0119766580298502;0,5700000000000001;1,2600098318452873;0;3,3238463314432893;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913786885246;4,09074819672131;
923;15:23:00;0;0;0;0;0;0;0;1,2626938203881923;0;0;0;0;1,4974272560242858;1,1601451818834927;0;0;3,8000000000000003;0;2,7974515741353745;0;0;1,0121878221073548;0,5700000000000001;1,260220730510144;0;3,324009712857575;0;0;0;0;0;0;0;0;0;0;11,6685704918033;2,93913786885246;4,09074819672131;
924;15:24:00;0;0;0;0;0;0;0;1,2628077666543474;0;0;0;0;1,4975832764814052;1,1601452760400508;0;0;3,8000000000000003;0;2,7975918442754195;0;0;1,0123067343090764;0,5700000000000001;1,2603732675419728;0;3,324294499907956;0;0;0;0;0;0;0;0;0;0;11,6743672131148;2,93913786885246;4,09074819672131;
925;15:25:00;0;0;0;0;0;0;0;1,262868351957215;0;0;0;0;1,4976190164624579;1,1602152251321625;0;0;3,8000000000000003;0;2,7976088255884983;0;0;1,0123455482314134;0,5700000000000001;1,260386993114776;0;3,324496793671146;0;0;0;0;0;0;0;0;0;0;11,6743672131148;2,93913786885246;4,09074819672131;
926;15:26:00;0;0;0;0;0;0;0;1,2629232730378999;0;0;0;0;1,4977150997931454;1,1602769941993523;0;0;3,8000000000000003;0;2,797675247419554;0;0;1,012361441071041;0,5700000000000001;1,260470725350813;0;3,3255430247466804;0;0;0;0;0;0;0;0;0;0;11,6743672131148;2,93913786885246;4,09074819672131;
927;15:27:00;0;0;0;0;0;0;0;1,2629255160649746;0;0;0;0;1,497786191351594;1,1604262473259916;0;0;3,8000000000000003;0;2,7980954827814974;0;0;1,01239598260713;0,5700000000000001;1,2605590924321846;0;3,325847769350683;0;0;0;0;0;0;0;0;0;0;11,6743672131148;2,93913786885246;4,09074819672131;
928;15:28:00;0;0;0;0;0;0;0;1,2629954064437496;0;0;0;0;1,4977977329893368;1,160478581744473;0;0;3,8000000000000003;0;2,7983287529760985;0;0;1,0124108740953053;0,5700000000000001;1,260699401149329;0;3,3258535898705253;0;0;0;0;0;0;0;0;0;0;11,6743672131148;2,93913786885246;4,09074819672131;
929;15:29:00;0;0;0;0;0;0;0;1,2630247437672057;0;0;0;0;1,4979785513861;1,1606332688028993;0;0;3,8000000000000003;0;2,7987095252728595;0;0;1,012416188235363;0,5700000000000001;1,260803937287026;0;3,3259016228129448;0;0;0;0;0;0;0;0;0;0;11,6743672131148;2,93913786885246;4,09074819672131;
930;15:30:00;0;0;0;0;0;0;0;1,2631741412403579;0;0;0;0;1,4981303054073611;1,1606700162905095;0;0;3,8000000000000003;0;2,7989611630345683;0;0;1,01268274236161;0,5700000000000001;1,260897921000456;0;3,326148185633793;0;0;0;0;0;0;0;0;0;0;11,6743672131148;2,93913786885246;4,09074819672131;
931;15:31:00;0;0;0;0;0;0;0;1,2633180830071984;0;0;0;0;1,4982558902851808;1,1609464282883224;0;0;3,8000000000000003;0;2,8000539404418;0;0;1,0130158333903343;0,5700000000000001;1,2610112810216576;0;3,326167319294857;0;0;0;0;0;0;0;0;0;0;11,6743672131148;2,93913786885246;4,09074819672131;
932;15:32:00;0;0;0;0;0;0;0;1,2635985205278573;0;0;0;0;1,4982741528473105;1,161016433325343;0;0;3,8000000000000003;0;2,8003728079814647;0;0;1,0130316838429416;0,5700000000000001;1,2610668512832435;0;3,3265490285668373;0;0;0;0;0;0;0;0;0;0;11,6743672131148;2,93913786885246;4,09074819672131;
933;15:33:00;0;0;0;0;0;0;0;1,2636187164590655;0;0;0;0;1,498348984149376;1,1610166150432821;0;0;3,8000000000000003;0;2,800599490744077;0;0;1,0131273371976601;0,5700000000000001;1,2612063979198516;0;3,3266187208451687;0;0;0;0;0;0;0;0;0;0;11,6743672131148;2,93913786885246;4,09074819672131;
934;15:34:00;0;0;0;0;0;0;0;1,2637075843404653;0;0;0;0;1,4986426467671672;1,1610825350673353;0;0;3,8000000000000003;0;2,8008346819976335;0;0;1,0131717848019643;0,5700000000000001;1,261218633708424;0;3,327061312691498;0;0;0;0;0;0;0;0;0;0;11,6743672131148;2,93913786885246;4,09074819672131;
935;15:35:00;0;0;0;0;0;0;0;1,26373870845207;0;0;0;0;1,4986468756454305;1,1611030503176478;0;0;3,8000000000000003;0;2,8008926747875833;0;0;1,0132424731893523;0,5700000000000001;1,261247684465581;0;3,3271416534385825;0;0;0;0;0;0;0;0;0;0;11,6743672131148;2,93913786885246;4,09074819672131;
936;15:36:00;0;0;0;0;0;0;0;1,2637504876373151;0;0;0;0;1,4987116033592711;1,1611512848082086;0;0;3,8000000000000003;0;2,80111849869264;0;0;1,0133042853767524;0,5700000000000001;1,2612670437027902;0;3,3275205932957586;0;0;0;0;0;0;0;0;0;0;11,6743672131148;2,93913786885246;4,09074819672131;
937;15:37:00;0;0;0;0;0;0;0;1,2637562957383937;0;0;0;0;1,4989322719208948;1,1611669570402305;0;0;3,8000000000000003;0;2,801606762924497;0;0;1,0135936793371958;0,5700000000000001;1,2613298718210602;0;3,3278393197489056;0;0;0;0;0;0;0;0;0;0;11,6743672131148;2,93913786885246;4,09074819672131;
